m,f
401,427
109,151
103,101
65,63
29,33
59,60
0,0
41,29
5,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
15,9
5,13
45,57
0,0
32,35
25,31
36,25
88,114
12,15
18,15
33,37
51,52
110,120
31,25
66,71
30,36
65,64
14,17
28,24
39,35
21,26
35,41
21,24
9,10
4,6
1,0
3,1
