0,1,2,3,4
182,112,46,6,3
141,108,18,7,6
36,24,11,8,0
14,3,5,0,0
258,163,83,28,3
77,44,26,6,0
15,4,9,1,0
8,2,0,0,0
31,13,15,4,0
14,10,4,1,0
2,2,0,0,0
9,6,1,1,0
7,1,2,0,0
5,2,2,1,0
2,4,0,1,0
1,1,0,0,0
25,27,12,2,1
7,3,2,1,0
3,0,1,0,0
4,0,0,0,0
2,1,1,0,0
5,1,5,0,0
12,4,0,1,0
17,16,7,0,0
23,14,6,0,1
43,28,8,2,0
47,28,5,0,1
19,10,4,2,0
13,12,1,0,0
5,5,2,0,0
37,20,2,2,1
5,3,0,0,0
35,19,11,1,1
4,6,1,2,0
35,22,8,3,0
4,3,0,3,0
28,20,11,2,0
7,2,1,0,0
20,8,11,2,0
3,2,1,1,0
7,10,7,0,0
7,2,1,0,1
4,3,4,0,0
10,6,3,0,0
5,3,0,0,0
26,12,4,0,0
25,13,3,0,0
27,25,6,1,0
31,17,3,1,0
16,2,2,1,1
1,1,0,1,0
4,2,3,0,0
