m,f
13,7
23,24
14,16
12,6
10,6
1,1
0,0
0,0
0,0
1,1
12,7
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
1,0
8,6
15,12
4,2
2,2
3,4
0,0
3,5
0,1
7,5
1,0
0,0
1,0
0,0
0,0
0,0
0,1
0,1
0,1
2,0
5,6
2,0
7,1
2,0
1,3
4,3
2,1
1,1
2,1
1,1
0,0
0,0
