0,1,2,3,4
166,104,45,16,5
339,211,91,20,5
205,146,68,19,4
70,25,17,5,0
50,27,11,2,0
11,5,1,1,0
3,1,1,1,0
3,0,1,1,0
2,0,1,0,0
2,2,0,1,0
1,0,0,0,0
4,4,2,0,0
1,2,1,0,0
0,0,1,0,0
4,0,0,0,0
1,3,0,0,0
3,3,1,0,1
2,0,0,0,0
5,0,2,1,0
9,5,2,1,0
55,23,12,4,0
90,42,24,10,2
69,43,31,3,1
157,90,32,8,0
78,55,15,4,0
62,24,13,3,1
21,14,3,1,0
13,2,3,1,0
3,1,0,0,0
1,2,1,1,1
1,3,0,0,0
3,0,0,0,0
1,1,0,0,0
2,3,0,0,0
5,2,1,0,0
8,2,0,0,0
3,3,1,0,0
2,1,1,1,0
6,4,1,0,0
17,10,4,2,1
27,27,5,2,0
97,58,24,3,1
90,35,18,3,0
50,33,11,2,0
12,9,2,1,0
84,37,22,5,3
49,23,14,1,0
27,13,4,3,0
21,11,5,3,0
19,8,4,1,0
28,14,0,2,0
19,10,5,1,0
