0,1,2,3,4
344,269,110,34,9
183,104,44,14,2
165,111,51,16,7
29,10,7,1,0
18,11,7,1,0
1,0,0,1,0
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,1,0,0
1,1,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
11,2,5,0,0
56,35,18,6,1
126,99,32,11,3
106,59,19,6,1
67,37,17,3,2
74,44,17,7,2
81,38,37,11,2
52,36,19,0,0
23,19,6,2,1
7,4,1,0,0
1,0,1,0,0
1,3,1,0,0
1,1,0,0,0
1,2,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
1,0,0,1,0
1,2,1,0,0
7,3,3,0,0
36,24,11,2,1
114,66,25,11,0
137,70,25,9,1
82,43,30,1,0
22,22,7,3,0
63,51,9,3,0
48,31,16,1,0
12,3,4,0,0
20,15,6,1,0
9,4,3,0,3
0,1,1,0,0
0,0,0,0,0
2,0,0,0,0
1,1,0,0,0
1,0,0,0,0
