0,1,2,3,4
14,4,7,1,0
12,10,3,2,0
10,12,4,4,1
8,10,1,2,0
2,5,1,0,0
13,13,16,1,1
5,6,2,1,0
1,1,0,0,0
0,0,0,0,0
0,1,0,0,0
2,4,3,0,0
1,0,1,0,0
0,0,0,0,0
0,0,0,0,0
2,2,0,0,0
0,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,1,0
1,1,0,0,0
9,5,4,1,1
9,7,3,0,1
14,8,8,2,0
4,7,2,0,0
10,6,3,0,2
8,6,4,0,1
7,5,6,1,0
5,6,4,1,0
2,3,2,0,0
5,3,0,0,0
0,4,0,0,0
1,0,0,0,0
1,2,0,2,0
1,2,0,0,1
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,1,0,0,0
