0,1,2,3,4
335,223,107,36,8
166,116,67,11,5
182,119,50,15,2
160,93,46,12,5
27,32,7,2,2
35,19,12,5,1
13,12,3,4,0
4,1,1,0,0
4,2,1,0,0
0,1,0,0,0
0,1,1,0,0
3,1,0,0,0
4,6,0,0,0
1,3,1,1,0
0,0,0,0,0
4,4,0,0,0
1,1,0,0,0
1,2,1,0,0
3,2,0,2,0
0,0,0,0,0
4,1,0,0,0
3,2,4,0,0
4,3,2,0,0
0,2,0,0,1
3,2,2,0,0
1,1,1,0,0
3,3,1,1,0
12,2,2,1,0
5,4,2,0,0
37,18,14,2,1
47,34,18,4,0
48,35,10,4,1
31,39,13,3,0
72,47,24,7,2
37,27,13,4,0
159,85,38,5,0
36,21,12,3,0
112,89,40,12,1
55,34,21,6,0
84,56,29,7,4
53,34,17,3,1
12,3,1,1,0
22,12,3,1,0
9,11,4,1,0
41,27,5,3,0
1,5,0,0,0
5,1,1,1,0
10,11,1,2,0
6,4,1,0,0
6,1,0,1,0
8,5,5,0,0
5,5,1,1,0
