0,1,2,3,4
386,262,125,29,8
165,96,33,13,3
204,115,65,23,1
58,39,16,2,1
8,3,3,0,0
2,2,3,0,0
2,0,0,0,0
8,7,2,0,0
3,0,3,0,1
2,0,0,0,0
1,0,0,0,0
1,2,0,0,0
0,1,0,0,0
2,2,1,0,0
4,2,1,0,0
1,5,0,0,0
0,2,0,0,0
4,3,0,1,0
2,3,0,1,0
2,2,2,2,0
2,2,0,0,0
4,3,1,2,0
4,2,0,2,1
4,2,2,1,0
13,8,5,1,0
5,5,1,0,0
14,10,6,3,0
27,14,9,3,0
24,12,7,1,0
18,6,3,0,0
101,77,25,6,1
101,48,29,11,0
46,19,8,1,1
7,4,2,2,0
55,40,12,1,0
47,25,21,1,0
95,63,26,2,0
40,23,13,5,1
47,21,12,4,0
7,11,5,1,1
23,13,1,2,0
50,39,12,0,0
24,11,4,2,0
29,23,8,4,0
12,7,5,1,1
12,19,5,2,0
4,4,2,0,0
5,4,1,0,0
1,2,0,0,0
5,1,2,0,0
4,5,2,1,0
11,4,3,1,0
