0,1,2,3,4,5,6,7,8,9,10
0,0,4,0,0,4,4,0,0,0,1
16,0,2,0,1,6,0,4,5,0,1
39,7,19,0,12,10,8,14,0,0,6
1,21,1,4,4,4,4,2,12,0,1
0,1,0,1,0,1,0,0,1,7,2
0,1,0,0,0,2,0,0,1,1,0
0,0,0,6,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,4,0
0,0,0,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,4,0,0,0,6,0
0,0,0,0,0,1,2,0,0,5,0
0,0,1,0,4,4,10,0,0,0,1
0,0,6,0,1,0,2,0,0,0,0
0,0,6,0,1,0,0,0,0,0,2
0,0,8,2,4,0,0,0,0,0,0
0,0,1,1,2,0,0,0,0,0,0
0,0,0,13,5,0,1,0,0,0,0
0,0,0,9,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,4,0,2
0,0,0,0,2,0,0,0,6,0,0
0,0,0,0,0,0,0,0,8,0,3
0,0,0,0,0,0,0,0,1,0,2
0,0,0,0,0,0,0,1,0,0,2
0,0,0,0,0,0,0,2,4,1,0
0,3,0,0,0,0,1,5,1,0,0
0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,16,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,0,0
