0,1,2,3,4
247,147,73,17,3
192,134,54,14,4
209,139,63,14,5
66,46,22,2,1
23,19,7,5,0
19,7,1,1,0
9,2,3,1,0
43,33,14,1,0
8,5,3,0,0
15,8,2,1,0
4,5,1,1,0
2,1,0,0,0
5,1,1,2,0
0,1,0,0,0
2,2,1,1,0
2,3,0,0,0
2,3,0,0,0
0,0,0,0,0
2,1,1,0,0
3,2,2,2,0
2,3,1,0,0
4,3,0,1,0
3,2,0,0,0
1,0,1,0,0
2,1,1,1,0
6,3,0,0,0
3,4,2,0,0
0,1,0,0,0
7,3,2,0,0
14,6,1,0,0
61,37,14,0,1
60,36,10,2,0
36,29,11,1,1
32,16,9,1,2
33,10,3,1,0
36,28,14,3,1
120,59,24,6,1
163,117,47,4,1
33,26,11,3,1
82,45,23,8,0
24,13,7,2,0
23,18,9,3,1
4,5,1,0,0
9,2,1,1,0
9,7,2,0,1
9,9,6,0,0
30,28,9,1,0
15,12,4,1,0
6,3,1,0,0
8,8,1,0,0
1,4,3,0,0
6,8,3,0,0
