0,1,2,3,4,5,6,7,8,9
80,157,157,393,359,133,194,114,60,46
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,1,1,1,5,0,1,1,0,0
6,18,14,31,32,9,18,10,5,1
2,2,3,4,3,1,3,3,0,0
6,13,11,43,17,13,16,12,3,2
6,10,8,28,20,4,10,2,2,0
0,2,3,7,3,0,1,0,0,1
1,3,2,3,4,0,2,2,0,2
7,12,8,27,17,9,11,11,4,2
2,4,5,7,17,3,7,1,0,3
0,1,1,0,1,0,0,1,1,0
0,0,1,4,2,0,2,0,0,0
2,0,1,6,4,2,2,1,0,0
0,0,0,2,3,0,0,1,0,0
4,8,9,22,27,10,14,8,5,4
3,5,4,12,16,7,6,3,3,2
8,8,4,16,13,1,5,5,2,1
1,0,1,3,3,0,1,2,1,0
7,6,4,13,10,4,2,5,1,0
4,8,5,20,17,5,5,6,6,0
5,6,3,18,13,5,8,4,1,0
19,30,40,69,69,23,29,16,9,6
4,8,18,25,26,12,16,3,1,1
2,6,3,18,11,7,4,5,1,2
1,1,1,5,2,2,1,0,1,0
3,7,4,10,11,5,1,2,0,3
3,5,10,20,23,11,15,5,5,2
1,5,8,11,7,1,7,1,1,2
1,1,3,2,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
1,2,1,2,2,0,1,1,0,0
0,0,0,1,1,0,1,1,0,0
