0,1,2,3,4
8,4,5,2,1
23,21,11,7,2
22,17,11,5,2
12,9,6,3,0
8,3,1,0,0
4,5,7,4,2
0,1,0,0,1
0,0,0,0,0
0,1,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,1,0
8,3,4,2,0
6,5,2,1,0
2,2,3,1,0
3,3,0,2,0
6,2,0,0,0
2,6,5,1,0
3,1,2,0,0
1,2,1,0,0
0,1,1,0,0
10,9,7,1,0
5,4,0,0,0
4,2,2,1,0
6,6,4,0,0
8,7,1,0,0
7,1,1,2,1
1,2,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,2,0,0,0
