0,1,2,3,4
443,315,146,42,13
151,110,46,18,4
28,13,10,4,1
124,73,34,10,3
55,28,13,4,0
4,1,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,5,2,0,0
37,18,9,2,2
88,56,12,9,1
82,59,28,9,1
138,82,36,7,2
116,57,37,9,3
30,17,5,1,0
4,1,0,2,0
6,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
6,2,3,0,0
22,13,13,2,0
84,56,35,6,2
70,68,20,4,0
16,10,5,1,0
13,16,6,1,0
20,17,4,1,0
52,43,8,3,1
64,31,20,6,0
85,52,27,6,0
75,51,15,7,0
81,46,16,6,1
62,31,10,3,0
38,17,6,6,1
18,9,2,0,1
2,0,0,0,0
1,2,0,0,0
21,6,5,0,0
1,1,0,0,0
0,1,0,0,0
6,5,2,0,0
0,3,0,0,0
7,3,3,0,0
