m,f
244,269
131,141
14,13
6,4
96,90
6,8
6,8
3,8
8,2
2,9
30,46
4,2
3,8
214,213
27,25
14,10
40,32
28,28
12,3
5,12
33,39
67,81
46,54
27,17
5,7
34,42
21,17
4,3
24,26
5,7
17,15
4,1
15,10
18,17
0,2
5,4
4,3
4,5
3,3
9,17
3,6
23,35
27,30
24,29
28,32
22,20
6,9
15,24
40,42
27,32
79,110
33,23
