m,f
279,325
176,190
164,173
74,66
13,22
56,55
5,2
26,25
6,3
1,2
3,1
4,2
1,1
4,2
4,4
1,1
4,4
3,4
22,18
35,41
10,16
27,32
65,77
77,94
29,28
42,39
12,12
44,40
10,5
46,61
4,2
20,18
20,16
5,4
28,29
13,10
22,36
11,12
17,23
4,8
12,15
19,24
69,67
114,136
58,51
43,43
29,39
14,25
11,18
23,25
19,24
17,12
