m,f
200,203
145,161
105,116
173,181
63,66
13,15
5,14
34,36
6,5
13,8
3,6
9,4
6,6
3,6
2,6
3,2
4,4
6,7
5,7
24,24
44,38
20,18
8,7
3,8
1,6
5,4
7,2
5,8
8,3
5,3
4,7
12,16
14,8
28,29
56,65
13,12
46,48
36,59
30,41
38,29
10,1
35,33
4,5
17,12
8,6
8,3
7,6
5,11
4,2
7,8
7,10
2,7
