0,1,2,3,4
7,13,5,1,1
21,16,12,2,4
8,9,4,1,2
12,7,8,4,1
11,8,6,3,1
5,7,4,4,0
0,0,0,1,0
13,14,10,4,1
0,0,0,0,0
1,4,0,0,1
0,0,1,0,0
1,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,2,0,1,0
10,4,3,1,0
1,1,2,0,0
14,16,2,0,2
0,0,1,0,0
8,4,2,3,0
1,1,0,1,0
1,1,3,2,0
11,13,7,0,1
17,11,3,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
1,2,0,0,0
0,1,0,1,0
0,0,0,1,0
0,1,0,0,0
1,1,0,0,0
2,1,0,0,0
0,2,1,0,0
3,4,2,1,0
1,2,0,2,0
2,1,3,0,0
13,4,6,0,0
