0,1,2,3,4,5,6,7,8,9
47,91,77,215,186,63,91,73,32,22
16,28,33,97,79,37,45,21,19,17
7,18,20,27,42,14,30,16,5,7
8,8,13,24,37,13,16,9,3,4
1,7,7,17,10,3,5,2,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,4,1,0,4,0,0,0
0,2,4,5,2,1,0,1,0,0
0,0,0,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,1,2,2,0,1,1,0,0
2,7,4,9,7,2,6,2,1,2
0,0,0,0,0,0,0,0,0,1
6,7,5,18,23,10,11,5,1,2
1,4,5,8,9,2,2,4,1,0
2,3,1,9,7,1,4,1,0,0
5,0,4,10,13,5,5,4,0,1
1,0,1,1,4,1,2,0,0,0
2,3,5,4,7,1,1,1,0,1
3,15,8,23,17,14,9,7,2,2
7,6,3,19,13,2,7,2,4,0
20,34,37,77,68,21,30,21,7,4
6,8,8,14,16,6,11,8,3,2
4,9,11,10,20,5,7,7,3,2
1,4,3,6,4,5,4,0,4,1
3,12,14,36,22,6,12,7,5,2
7,10,10,37,35,9,19,2,7,1
5,5,7,15,13,4,5,2,1,0
0,1,1,3,3,0,2,0,0,0
10,26,24,47,49,19,33,18,2,3
2,7,8,27,16,4,10,5,1,1
6,6,3,22,19,4,1,4,4,0
0,0,0,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,2,2,6,8,2,3,4,0,1
0,1,0,0,0,1,0,0,0,0
2,1,2,2,8,1,4,4,1,0
