0,1,2,3,4
495,335,150,39,5
32,25,6,3,0
254,144,73,15,3
9,2,2,1,0
28,14,5,2,0
6,2,0,0,0
6,7,1,0,0
3,1,3,0,0
5,2,2,0,0
0,0,0,0,0
0,1,1,0,0
3,2,0,0,0
4,0,0,0,0
6,0,1,0,0
3,2,0,0,0
0,0,1,0,0
3,6,0,0,0
1,0,0,0,0
8,8,6,2,0
106,69,26,3,1
100,66,26,6,0
188,133,51,10,1
94,55,21,5,1
94,64,36,10,0
48,19,15,1,1
52,23,10,3,0
15,10,7,1,0
34,14,11,1,0
8,2,0,1,0
20,17,9,2,0
6,5,1,0,0
11,6,0,2,0
5,0,0,2,1
3,5,0,2,0
2,3,2,0,0
4,1,1,0,0
2,1,3,0,0
0,1,0,0,0
10,1,2,0,0
23,13,6,2,0
76,48,25,6,1
63,36,10,2,0
140,93,44,8,0
77,43,20,5,0
106,60,19,2,0
68,41,20,4,0
54,29,11,1,0
41,28,13,2,0
40,19,8,1,0
16,6,6,0,0
17,15,11,1,1
6,4,1,0,0
