0,1,2,3,4,5,6,7,8,9,10
257,109,122,70,77,66,61,73,81,72,36
8,8,2,11,8,7,4,6,3,6,3
34,65,29,52,47,48,62,45,34,40,33
1,1,0,0,0,1,2,1,2,2,4
0,2,1,4,3,5,6,1,4,2,21
0,1,1,1,0,0,3,0,0,1,1
1,1,1,0,1,1,0,0,0,0,9
1,1,3,0,0,0,0,0,1,0,1
0,0,0,2,0,1,0,2,2,1,1
0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,2,0,1,0,0,1
0,0,1,1,0,0,0,1,1,0,0
0,1,1,2,0,0,1,0,1,0,1
1,0,0,1,1,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0
0,1,2,4,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0
3,1,10,4,4,2,0,0,0,0,0
60,19,43,43,20,7,0,1,10,1,1
9,78,6,4,2,42,0,1,49,4,3
128,7,60,57,70,6,0,14,5,29,7
9,51,3,2,3,35,0,4,43,1,25
54,2,23,15,22,2,0,44,2,35,5
0,12,0,0,0,18,0,1,6,2,45
2,1,1,1,6,0,2,39,1,29,6
1,1,0,0,2,3,13,1,2,0,10
0,0,3,0,0,0,45,8,2,2,0
1,0,1,0,1,1,2,3,0,0,2
0,0,0,0,0,0,48,0,0,0,0
1,1,1,2,1,0,3,1,1,1,0
1,1,1,3,1,1,9,1,0,1,0
0,1,1,3,0,1,1,0,0,1,0
1,1,2,1,0,2,1,1,0,1,0
0,0,1,1,0,1,1,0,1,1,1
0,0,0,4,0,1,0,0,0,0,1
1,0,0,1,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,2,0,0,2,3,1,1
9,1,1,17,7,0,0,0,7,1,1
71,10,10,4,25,1,0,1,33,1,0
8,28,26,35,4,2,0,4,0,4,0
119,3,5,1,54,21,1,24,39,15,3
4,50,39,34,2,1,0,3,1,1,10
30,4,1,0,19,37,0,31,19,45,1
0,44,31,25,0,2,3,2,0,10,16
1,1,0,0,4,29,11,26,3,20,0
0,14,21,5,0,0,3,1,3,0,37
1,1,0,2,0,15,34,14,0,1,0
0,1,2,1,0,0,1,0,0,0,23
1,1,0,4,2,3,33,0,0,0,1
0,0,0,0,0,0,1,2,0,0,8
