m,f
431,442
193,191
101,108
78,93
63,58
31,39
5,17
35,38
7,7
0,1
3,4
1,0
4,6
0,0
2,3
3,5
2,0
1,4
3,5
4,5
5,3
2,0
3,2
3,4
9,4
5,1
44,48
107,98
13,10
5,3
2,0
4,4
37,35
40,37
34,33
32,33
47,62
63,54
91,87
80,102
50,50
9,21
23,27
20,20
21,17
18,37
8,12
13,16
7,11
2,2
27,21
22,32
