0,1,2,3,4
187,119,60,14,6
230,131,56,17,2
72,53,24,4,1
185,148,68,14,1
98,61,17,13,1
7,5,2,0,2
7,7,3,1,0
20,17,3,0,0
20,4,2,2,0
3,2,2,1,0
6,2,1,0,0
4,2,1,0,0
0,1,0,0,0
6,2,0,0,0
1,2,2,1,0
0,1,2,2,0
0,0,1,1,0
2,3,2,0,0
0,1,1,0,0
3,0,0,1,0
4,1,2,1,0
3,3,3,0,0
1,0,0,0,0
2,4,1,0,0
6,2,0,0,0
2,1,0,1,0
3,3,0,2,0
2,3,2,0,2
3,2,2,1,0
13,7,2,0,0
41,18,14,1,0
47,30,9,2,1
74,46,20,6,0
13,15,5,3,0
34,36,10,2,0
92,70,31,5,2
14,12,2,1,0
40,27,7,2,0
56,23,11,0,1
39,22,5,3,0
24,21,8,3,0
59,33,11,5,2
34,21,12,6,0
14,9,3,1,0
48,22,8,2,1
45,19,10,0,0
7,5,1,0,0
16,24,9,1,0
38,21,11,0,1
7,4,2,0,0
5,5,2,0,0
16,6,4,1,0
