m,f
815,837
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14,16
47,54
21,31
148,153
22,16
9,12
22,24
50,50
19,35
144,136
171,207
32,31
17,9
46,64
14,20
27,21
2,2
2,5
0,2
3,3
5,2
3,2
2,1
1,2
2,2
0,1
3,5
6,1
3,3
