m,f
221,235
208,185
217,255
71,76
36,41
29,28
8,9
1,4
7,4
3,1
8,4
4,1
1,2
1,2
7,4
6,5
8,4
2,2
5,9
75,70
109,103
86,100
5,4
10,7
10,11
34,38
1,0
23,23
11,8
2,5
0,1
4,3
3,2
5,3
4,2
0,1
4,3
2,1
3,4
36,35
44,53
43,45
10,13
4,3
13,13
8,9
21,23
17,23
4,5
7,5
3,5
1,1
