m,f
0,0
0,0
0,0
0,0
0,1
20,32
34,31
13,15
142,152
199,214
142,172
100,111
54,68
18,10
8,9
4,5
5,8
38,32
19,20
3,2
1,3
1,4
7,3
6,5
2,4
2,3
3,9
4,2
2,2
2,2
6,3
3,4
2,0
0,5
2,3
3,3
1,1
5,1
9,13
28,37
26,41
31,31
47,57
56,59
103,83
36,48
12,16
149,169
16,27
35,36
53,62
38,38
