0,1,2,3,4
26,23,8,8,5
34,28,22,9,4
25,18,16,5,3
4,0,1,2,0
5,4,5,1,1
0,0,0,1,0
1,2,0,0,0
3,2,1,0,0
0,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,2,0,0,0
8,10,1,1,0
6,7,2,0,0
10,7,7,0,2
8,7,4,5,0
0,1,0,1,0
6,7,4,3,0
10,11,4,1,0
0,0,0,1,0
2,2,0,0,0
2,3,1,0,0
7,2,4,0,0
2,5,2,3,1
4,3,0,0,0
2,2,1,0,0
5,5,1,1,1
0,0,1,0,0
2,3,2,1,0
1,1,0,0,1
4,4,3,2,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
