m,f
188,195
411,424
169,166
125,123
33,46
13,16
8,5
1,3
1,0
0,0
3,3
2,4
5,5
4,3
4,5
1,1
3,2
4,1
4,3
1,2
5,5
3,4
4,2
2,1
2,0
3,5
14,10
16,17
16,22
12,15
35,45
22,30
22,25
156,163
31,43
35,41
35,43
16,17
87,82
31,35
55,39
20,19
8,13
128,139
22,27
21,16
59,49
22,26
8,10
2,7
12,10
4,6
