0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
31,21,9,2,0
37,37,10,4,0
183,129,50,13,2
7,4,3,0,1
12,7,2,0,0
10,4,2,0,0
42,23,13,0,1
25,15,10,1,1
5,5,2,0,0
63,36,19,6,1
103,76,18,7,2
68,43,22,6,1
21,10,4,3,1
25,12,8,6,0
6,3,7,0,0
6,0,1,0,0
2,1,1,0,0
1,0,0,0,0
0,0,1,0,0
1,1,0,0,0
1,0,0,0,0
2,0,0,0,0
4,0,0,0,0
1,1,0,0,0
2,2,0,0,0
8,2,1,0,0
22,13,12,1,0
22,12,8,0,0
16,11,1,0,0
3,0,0,0,0
2,2,0,0,0
2,1,0,0,0
0,1,1,0,0
0,0,0,0,0
2,0,0,0,0
0,1,0,0,0
1,2,0,0,0
0,0,0,0,0
1,0,1,0,0
1,0,0,0,0
4,0,0,1,0
1,1,0,0,0
2,2,2,0,0
2,4,0,0,0
6,7,4,0,0
25,8,4,0,0
27,9,9,1,0
7,7,0,0,0
