m,f
486,508
182,167
70,58
34,39
1,2
29,33
0,1
30,29
0,0
7,6
0,1
0,0
1,0
0,0
0,0
0,0
7,7
56,46
89,102
117,150
75,88
33,36
68,76
21,12
25,22
1,7
0,0
0,0
1,2
1,0
3,1
6,8
20,20
2,1
26,27
38,40
139,186
142,144
84,97
54,67
13,22
37,38
55,70
51,52
20,20
8,15
5,6
1,1
5,0
1,0
0,0
0,0
