0,1,2,3,4
792,544,250,71,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,1,5,2,1
9,6,2,0,0
82,47,17,4,0
83,65,26,7,0
37,40,19,5,1
47,39,21,5,0
24,11,10,3,0
31,21,18,6,0
174,112,46,14,2
32,21,10,1,2
30,15,10,3,0
53,38,4,7,2
35,17,2,1,0
2,4,1,0,0
22,9,3,2,1
103,55,28,5,3
44,26,7,2,1
17,15,5,2,0
0,2,0,0,0
1,1,0,0,0
3,1,1,0,0
2,2,2,0,0
1,0,0,0,0
3,0,0,0,0
0,1,1,0,0
