0,1,2,3,4
817,547,246,76,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
66,46,25,7,2
117,63,28,13,2
81,54,20,8,2
42,30,12,1,0
78,53,23,6,1
60,26,12,3,2
5,0,1,0,0
86,53,22,6,0
6,3,0,0,1
37,25,12,3,0
2,2,0,0,0
1,1,1,0,0
4,1,1,0,0
2,1,1,0,0
3,1,1,0,0
2,1,0,0,0
2,1,1,0,0
1,0,3,2,0
4,1,0,0,0
19,8,3,0,0
67,35,11,2,0
69,39,25,9,1
87,51,22,10,0
40,31,10,1,0
1,1,0,1,0
15,19,7,2,1
10,8,0,0,0
57,30,12,2,1
26,8,7,0,0
49,19,11,3,0
5,9,2,0,0
39,27,7,1,0
56,26,13,4,0
8,5,5,0,0
10,6,1,0,0
