m,f
26,23
33,23
9,15
12,10
3,1
8,8
1,0
11,2
1,1
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
2,1
10,4
1,2
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
4,7
2,0
1,0
1,1
0,2
14,10
3,5
10,8
5,4
9,6
1,2
7,5
0,2
1,0
1,0
0,2
1,2
4,2
6,2
4,2
27,12
0,0
0,1
