0,1,2,3,4
534,367,175,49,16
36,24,8,1,0
288,183,85,26,6
14,6,1,0,0
38,28,12,9,1
2,1,0,0,0
1,1,0,0,0
0,1,1,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,1,0
5,2,1,1,0
0,2,2,1,1
0,0,0,0,0
1,4,2,0,0
0,2,0,0,0
4,2,0,0,0
4,2,4,1,0
53,45,21,2,2
89,58,33,4,1
321,202,89,27,2
76,36,23,5,2
134,98,34,10,4
63,48,15,5,0
35,19,9,4,0
6,9,3,2,0
5,1,1,0,0
1,0,0,0,0
3,2,0,0,0
1,1,1,1,0
4,4,0,0,1
6,4,0,0,0
11,13,4,3,1
15,5,3,1,0
17,8,4,3,0
11,11,3,2,0
7,6,5,2,0
53,31,15,1,0
101,81,28,9,0
95,46,27,4,0
147,107,40,6,2
75,48,14,5,1
85,49,29,7,0
70,55,22,5,2
37,20,10,2,0
42,21,12,2,1
23,15,8,3,0
5,0,4,0,0
7,7,2,3,0
6,3,0,1,0
5,4,0,0,1
4,2,4,1,0
