m,f
4,1
19,15
42,32
37,31
6,7
21,20
2,9
4,1
0,0
1,0
3,5
0,2
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,5
4,2
11,6
0,1
14,10
13,4
1,0
4,2
0,1
3,5
5,5
1,2
3,1
3,8
14,11
3,5
10,3
10,7
10,11
2,2
0,0
0,0
1,0
0,1
