0,1,2,3,4,5,6,7,8,9
33,72,61,162,170,51,92,50,19,21
16,34,40,85,66,25,39,21,11,11
18,42,44,107,91,37,41,36,19,10
3,9,10,26,22,6,14,10,5,3
1,2,0,1,3,1,7,0,3,0
0,0,1,1,3,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
2,0,0,10,7,3,4,1,4,1
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,2,2,1,0,1,0,0
4,6,6,13,17,5,9,5,1,3
8,19,21,36,43,7,19,11,4,3
8,23,17,33,32,14,20,11,5,3
1,3,3,7,10,2,5,4,0,1
4,6,6,22,17,6,6,5,1,2
4,15,11,29,23,6,10,8,2,0
10,13,18,26,30,10,20,7,6,4
6,10,7,22,13,5,8,9,2,0
2,6,4,13,6,5,5,0,1,0
6,17,18,40,43,15,16,13,5,1
2,2,5,10,7,3,10,2,0,2
1,1,4,5,4,2,7,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0
1,2,0,0,0,1,0,0,0,0
2,2,2,4,6,1,3,0,0,0
4,10,12,19,18,3,10,4,1,2
3,14,13,28,30,8,11,6,3,1
4,10,7,13,20,2,8,8,2,2
6,12,3,23,16,3,8,5,0,0
4,10,10,20,15,6,2,5,0,0
0,2,6,3,1,3,1,0,1,0
1,1,3,8,7,1,2,1,0,0
0,7,2,11,8,7,6,2,0,0
0,5,1,6,3,1,1,1,0,0
1,3,5,14,12,7,8,3,0,1
2,10,14,24,26,9,13,7,1,4
1,6,6,15,11,4,8,1,1,0
7,9,13,13,23,3,6,4,1,0
1,5,1,13,9,1,4,1,1,1
6,3,6,12,8,5,6,7,2,1
3,16,9,28,28,11,10,7,7,2
