0,1,2,3,4,5,6,7,8,9,10
0,0,0,1,0,1,0,1,0,0,0
7,3,4,12,5,20,0,0,2,0,1
7,16,22,2,2,1,4,0,3,0,1
4,4,2,0,1,2,2,0,11,11,0
19,0,0,0,15,0,9,8,0,3,0
0,0,0,0,2,1,1,6,3,3,6
0,0,0,1,0,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0,0,0,2
0,0,0,13,0,0,0,0,0,1,8
0,0,0,1,0,3,0,1,0,1,2
0,1,0,0,0,8,0,1,0,2,0
0,0,0,0,0,9,0,7,0,5,1
1,0,0,1,0,6,0,6,0,0,0
0,0,0,0,0,1,0,1,0,1,0
10,1,0,0,0,1,0,0,0,0,0
1,0,2,0,0,1,1,1,0,0,0
0,2,0,0,1,0,2,2,0,0,0
27,9,0,0,0,0,1,0,0,0,0
2,2,6,0,5,1,8,0,0,0,0
2,1,2,0,7,0,5,0,0,0,0
0,7,0,0,1,0,1,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0
