0,1,2,3,4,5,6,7,8,9
41,82,82,194,193,68,69,52,31,23
16,18,26,62,47,18,40,14,12,5
10,13,13,39,43,16,19,20,6,7
2,7,14,22,26,4,14,8,2,2
3,4,5,12,4,1,6,6,0,4
1,2,2,4,5,0,3,1,0,0
13,34,26,69,54,24,42,19,8,8
0,2,1,2,4,2,1,6,0,1
2,7,4,9,17,5,7,5,1,3
0,2,1,0,3,0,1,0,0,0
1,0,0,6,1,2,4,1,1,1
0,0,0,3,0,0,2,2,0,0
0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,0,0,0,0,1
3,0,0,4,1,0,0,0,0,0
0,1,1,3,1,1,2,0,0,0
0,1,0,1,0,0,0,0,0,0
0,2,0,3,3,3,3,0,1,0
1,3,4,11,9,5,6,4,3,3
7,6,8,37,32,11,20,6,5,2
1,5,7,11,14,6,6,2,0,1
0,3,3,9,10,4,3,2,1,0
5,2,8,12,12,5,7,5,2,1
1,2,0,3,3,0,1,0,0,0
2,6,6,8,13,2,6,3,1,0
1,0,1,2,1,3,2,1,0,0
2,2,4,13,12,4,2,4,1,0
1,0,0,1,2,0,0,0,0,0
10,9,12,33,28,13,12,12,2,2
0,0,1,3,3,1,1,2,0,0
4,9,13,16,13,5,14,5,2,1
1,2,1,3,3,1,1,0,0,1
3,6,10,7,11,3,6,5,2,2
1,1,2,0,2,0,2,1,0,1
11,18,18,43,44,10,17,7,4,6
1,4,2,5,6,4,5,3,1,0
7,27,25,63,43,19,27,19,5,3
4,6,8,18,19,3,6,2,1,3
1,3,3,5,11,2,7,1,0,0
4,18,9,33,22,5,12,7,1,5
5,4,2,12,14,3,5,2,1,0
1,2,0,0,1,1,2,1,0,1
1,0,1,4,0,2,5,1,1,0
0,1,4,6,6,1,3,2,1,0
7,6,6,18,16,3,5,1,0,1
1,0,2,2,3,0,2,0,1,0
4,6,8,4,7,5,4,8,0,0
0,1,1,2,1,1,1,0,1,0
0,0,1,1,2,0,2,0,0,1
1,1,3,2,4,1,2,0,0,1
2,4,2,8,6,1,1,3,0,1
7,3,7,16,14,5,10,4,0,0
