m,f
398,430
223,250
92,109
49,46
10,9
22,27
2,1
3,4
3,3
2,6
0,5
3,5
1,0
2,4
4,3
1,3
3,4
19,28
83,82
80,97
38,60
42,39
55,43
35,33
9,16
37,39
14,23
15,12
26,34
7,7
19,36
9,15
2,6
4,7
0,2
4,3
5,5
5,7
19,25
94,115
125,149
48,50
17,19
25,22
39,40
32,24
55,71
32,31
28,46
48,61
48,53
2,10
