m,f
0,0
0,0
0,0
0,0
7,7
60,72
43,55
82,95
191,182
202,225
76,83
6,6
26,21
13,13
54,54
18,34
7,13
2,3
16,27
6,4
2,2
4,0
0,6
2,0
2,5
1,1
2,1
5,2
0,1
1,2
5,3
2,3
3,4
10,12
18,15
69,71
57,65
23,33
51,54
5,7
50,48
7,10
4,7
56,69
52,68
27,41
23,22
65,59
58,76
47,63
2,3
5,6
