0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
222,142,69,20,2
212,147,74,14,3
128,83,37,12,1
11,2,2,0,1
5,2,1,1,1
3,3,0,0,0
59,36,14,4,0
42,24,12,4,2
1,1,0,0,0
3,4,2,0,0
1,1,1,0,1
4,0,0,0,0
4,2,2,0,0
1,2,0,0,0
9,9,1,0,2
76,38,9,4,0
46,27,10,4,0
30,23,10,2,0
22,10,9,1,0
29,13,7,3,0
35,18,6,1,0
25,18,15,2,0
54,32,13,1,0
36,21,14,3,0
48,38,9,1,2
2,5,0,0,0
11,5,9,0,0
100,73,34,5,0
116,76,30,6,1
12,4,3,2,0
39,18,9,5,0
9,3,3,1,1
4,6,0,0,0
7,3,2,0,0
4,1,3,0,0
6,2,1,0,1
17,11,7,1,0
34,18,10,5,1
29,16,11,3,0
31,17,14,2,0
72,38,12,3,0
39,19,13,1,0
5,7,2,0,0
3,0,0,0,0
1,3,0,1,0
0,2,1,1,0
3,4,3,0,0
13,3,1,0,0
