m,f
328,335
143,186
142,178
75,76
88,91
3,4
11,17
6,5
3,3
3,0
4,4
4,1
3,2
1,10
4,1
3,4
6,4
20,27
44,58
34,52
36,47
15,16
90,86
63,90
33,36
14,16
30,38
5,8
40,65
30,32
7,6
10,8
6,7
4,5
4,5
9,9
13,25
34,42
14,22
30,30
24,35
13,16
30,38
24,20
23,23
48,73
42,52
26,28
31,33
87,100
29,24
10,6
