m,f
0,0
0,0
0,0
0,0
1,1
63,91
213,198
40,46
14,17
84,111
41,40
54,49
40,44
31,39
114,150
36,58
59,44
5,5
3,4
3,5
4,0
1,2
3,4
3,5
7,2
5,2
2,2
5,3
3,4
1,4
1,3
1,3
7,4
2,4
43,47
6,3
53,69
32,40
18,20
39,41
21,25
7,4
23,28
30,27
15,28
46,54
38,36
28,44
134,148
67,89
37,41
14,20
