m,f
381,397
222,226
103,115
57,53
45,31
2,3
5,5
1,0
23,29
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,4
1,4
25,23
54,44
26,22
0,1
77,101
35,34
28,33
36,45
39,31
33,51
83,71
5,12
146,161
52,69
42,51
4,2
0,2
1,1
0,2
0,1
3,0
10,9
0,0
22,33
27,25
2,0
28,21
0,6
42,28
65,88
32,29
80,107
