m,f
261,293
89,98
210,251
190,184
44,44
6,1
7,10
7,4
3,2
3,6
2,5
3,4
1,0
5,3
3,1
2,1
2,1
1,1
0,1
4,4
2,7
3,7
2,0
2,2
4,2
2,0
2,9
1,4
6,2
5,3
40,51
23,19
66,67
48,40
50,65
36,35
16,22
14,19
51,40
40,41
44,47
99,124
33,37
9,5
48,42
20,16
38,51
35,40
2,0
8,13
8,13
3,3
