0,1,2,3,4
49,39,29,13,9
4,3,4,1,0
38,35,14,11,6
0,1,0,0,0
3,3,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,1,0,1,0
10,8,3,2,0
9,3,4,4,0
21,14,6,3,5
12,7,4,3,0
13,11,7,2,0
8,2,0,1,0
4,6,4,0,0
2,3,0,0,0
4,5,1,1,0
0,0,1,0,0
4,1,2,0,0
0,1,0,0,0
1,1,1,1,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
2,1,1,0,0
6,9,5,0,1
3,3,3,0,0
21,13,5,3,2
12,6,1,1,0
9,5,4,1,0
4,2,1,1,0
2,9,3,1,0
3,3,2,2,0
2,3,1,1,0
0,1,0,2,0
1,1,0,0,0
0,0,0,0,0
