0,1,2,3,4
239,144,76,25,9
163,113,57,17,5
214,164,74,19,7
44,38,10,2,0
22,17,3,3,1
8,3,2,0,0
19,11,3,1,0
1,0,0,0,0
1,1,0,1,0
87,49,30,6,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
29,10,5,0,0
33,29,11,4,1
0,0,0,0,0
2,1,1,0,0
7,5,2,1,0
3,6,0,0,0
1,0,0,0,0
0,0,0,0,0
16,15,5,4,1
3,4,2,0,0
1,0,0,0,0
4,1,1,0,0
20,14,9,1,1
41,39,9,5,0
110,67,32,6,0
45,32,16,3,1
47,29,13,5,0
5,3,0,0,0
34,20,8,1,0
62,42,14,5,1
67,34,20,6,0
26,23,6,6,1
38,24,19,2,2
129,89,44,9,1
9,4,2,1,0
1,1,1,0,0
5,5,0,1,0
53,24,14,1,0
3,0,1,0,0
0,0,1,0,0
1,0,0,0,0
