m,f
6,9
12,16
14,12
34,18
4,10
6,7
1,0
21,9
21,16
3,2
1,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,4
8,5
23,17
0,0
2,0
5,1
0,1
0,1
1,2
0,0
3,1
0,0
0,1
1,0
1,0
1,1
0,0
0,1
7,1
3,2
2,0
1,3
1,2
0,0
5,0
6,1
6,1
