0,1,2,3,4
343,242,110,34,12
159,113,40,15,5
186,112,60,16,2
34,25,7,3,0
23,13,6,2,1
0,1,0,0,0
1,0,0,0,0
40,28,23,4,1
0,0,0,0,0
0,0,1,0,0
0,0,1,0,0
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
2,2,1,0,0
12,6,5,0,0
66,62,21,6,1
167,98,37,12,1
198,117,54,12,3
85,47,14,8,2
48,28,21,3,1
4,3,4,0,0
1,1,2,0,0
0,2,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,1,0,0,0
1,3,1,0,0
2,3,0,1,0
21,15,0,0,0
65,36,17,2,1
135,81,38,9,1
164,98,37,8,0
40,29,7,3,0
74,44,24,5,0
3,3,3,0,0
25,24,6,2,0
21,6,6,2,0
5,1,1,1,0
1,1,0,0,0
0,1,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,1,1,0,0
