m,f
378,389
169,156
11,13
40,61
72,68
22,27
6,9
0,4
5,3
5,1
6,4
0,1
2,1
2,2
1,1
4,3
6,9
22,21
88,74
107,107
95,114
118,131
91,94
91,91
52,53
9,7
2,7
3,6
7,4
3,6
1,4
6,3
6,3
9,5
8,5
12,11
29,37
87,92
99,110
75,85
73,64
45,37
20,24
7,5
11,9
24,16
51,51
32,39
22,21
9,14
7,6
6,2
