0,1,2,3,4
241,147,57,15,5
227,154,82,16,2
166,120,39,9,2
113,78,36,10,2
13,8,5,1,0
37,13,5,1,0
13,11,4,3,0
0,6,2,0,0
0,2,1,0,0
2,5,2,1,0
2,1,1,1,1
2,1,0,1,0
0,0,0,0,0
3,2,0,0,0
5,3,1,0,0
0,0,0,0,0
3,0,2,0,0
2,1,0,0,0
4,1,0,0,0
3,3,3,1,0
4,3,1,2,0
0,1,0,0,0
5,5,0,0,0
0,1,1,0,0
7,5,2,1,0
27,17,8,0,0
30,19,9,1,0
45,21,10,1,0
17,4,1,1,0
55,34,19,1,1
61,44,21,4,1
75,51,10,8,1
75,42,13,4,0
86,65,24,3,0
27,20,6,1,0
36,28,10,3,0
12,8,4,1,0
19,16,5,2,1
29,17,13,1,0
68,45,17,4,0
8,8,4,0,2
23,12,12,0,0
13,16,5,0,0
20,9,3,2,2
18,14,2,0,0
10,3,3,0,1
6,0,0,0,0
27,16,8,3,0
14,8,4,2,0
4,1,0,0,0
5,3,1,0,0
5,5,3,0,0
