m,f
25,12
42,24
45,17
12,7
1,7
2,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,1
7,13
12,9
11,8
8,4
7,5
2,1
1,3
6,1
1,0
4,5
0,0
8,4
5,4
0,0
0,0
0,0
3,1
1,1
0,1
4,3
5,8
8,1
4,4
2,2
5,6
5,3
3,1
3,2
7,2
1,5
0,4
1,0
0,0
0,0
