m,f
814,859
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32,37
30,29
44,42
66,70
105,138
22,38
4,2
33,27
2,0
4,1
0,0
1,0
1,0
0,1
2,1
0,0
1,2
2,5
11,11
27,33
23,17
11,14
34,31
34,41
1,1
37,47
35,42
49,68
1,7
37,41
2,0
7,6
0,0
1,1
0,2
1,3
