0,1,2,3,4,5,6,7,8,9,10
251,23,104,22,79,27,76,16,17,15,44
18,106,54,57,4,64,56,54,51,0,6
7,8,0,8,48,39,1,6,5,38,3
26,11,1,9,3,2,2,36,47,63,37
0,44,0,49,1,2,0,2,0,1,2
0,0,1,2,0,1,0,2,8,1,3
0,0,0,0,1,0,0,6,0,9,10
0,0,0,4,0,0,1,0,0,2,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,2,1,0,1,1,0,3
0,1,0,2,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0
0,1,1,1,2,1,0,2,0,1,1
0,1,0,2,2,0,1,0,0,0,0
0,0,0,3,1,1,0,0,2,1,0
2,0,1,0,1,2,0,1,0,1,1
0,0,1,1,0,0,0,0,1,0,0
3,0,0,0,0,0,1,0,1,1,1
0,0,0,2,1,2,1,0,0,1,0
0,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,2,0,0,0
1,1,0,0,0,2,0,0,0,2,0
0,1,0,1,0,0,0,1,0,1,0
0,1,0,0,0,0,0,0,0,0,0
1,1,0,2,0,5,0,0,1,1,0
0,1,1,0,0,2,0,1,0,0,0
0,8,1,0,0,1,0,0,2,1,0
0,66,6,0,0,23,0,1,16,0,0
2,9,1,1,1,54,0,0,1,0,1
0,75,1,3,0,35,2,1,54,0,0
1,2,2,1,1,3,2,0,39,0,0
0,7,41,1,0,0,1,0,1,2,0
0,0,74,1,1,0,0,1,0,0,0
2,0,16,0,0,0,0,0,4,0,0
2,0,1,3,0,1,0,4,0,1,0
40,1,0,9,0,0,0,8,0,0,0
10,0,1,2,0,0,0,38,1,3,0
192,0,0,5,1,2,0,53,0,2,2
11,1,1,68,0,2,1,10,0,22,2
1,1,2,10,1,0,1,2,0,57,1
2,1,0,6,0,1,0,3,1,5,0
0,1,1,38,4,0,0,0,1,23,16
0,0,0,8,1,0,0,1,0,0,1
0,1,0,2,0,0,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,28
1,0,1,3,1,0,1,0,0,0,2
1,0,2,1,45,1,2,0,0,3,19
0,0,0,2,33,1,0,0,0,0,9
0,1,1,2,2,0,0,0,0,1,12
0,2,2,2,22,1,7,0,0,2,4
2,1,1,3,17,0,45,0,1,1,1
0,1,0,0,3,1,3,0,0,0,0
