0,1,2,3,4
216,114,53,22,6
133,98,50,9,0
39,21,11,3,0
176,132,51,12,3
145,81,36,10,1
12,9,5,0,0
57,38,16,4,1
48,38,14,2,1
4,2,0,0,0
19,15,3,0,0
2,0,1,0,0
3,1,2,1,0
1,0,0,0,0
3,4,0,1,0
1,0,0,0,0
0,0,0,0,0
2,1,0,1,0
8,5,2,1,1
15,6,5,1,0
22,9,6,4,1
15,6,3,2,0
6,8,7,1,0
2,2,0,0,0
29,18,7,1,0
6,2,4,0,0
22,9,7,0,0
4,6,2,0,0
34,25,11,3,0
38,22,9,3,1
91,63,36,5,1
32,22,6,0,0
12,4,2,2,1
19,13,3,2,0
44,15,8,3,0
33,30,5,1,0
15,9,6,0,0
23,10,4,0,0
46,39,16,4,0
23,24,7,3,0
16,12,2,0,0
5,5,3,0,0
0,1,1,0,0
4,1,0,0,0
0,1,1,0,0
3,4,2,1,0
3,0,1,0,0
3,2,0,0,1
35,19,6,0,0
90,63,30,2,1
22,14,9,4,1
55,25,7,1,0
30,23,7,3,0
