m,f
186,172
379,399
163,199
65,49
89,99
7,7
32,29
8,12
21,28
4,1
5,4
1,2
0,4
5,4
3,1
3,3
4,1
3,6
0,1
0,1
2,4
2,2
8,7
40,36
4,4
6,7
3,3
82,78
8,11
23,36
30,15
37,52
33,39
88,60
19,10
26,34
21,24
38,47
25,28
35,34
30,41
6,6
23,23
8,17
28,19
116,148
18,24
17,14
54,72
36,39
25,22
17,6
