0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4,6,3,11,23,7,7,6,1,2
6,11,12,30,27,9,18,8,2,3
9,16,15,33,36,12,15,8,3,2
8,20,38,58,55,15,32,7,9,4
10,12,8,33,29,11,16,6,3,2
12,27,28,65,58,18,25,23,9,1
27,49,41,85,79,36,44,24,8,4
2,4,2,7,7,1,5,1,1,0
6,7,6,26,24,7,6,7,2,3
5,1,3,12,13,4,8,2,1,2
6,11,3,24,22,8,10,9,5,2
0,0,0,3,3,0,1,0,0,0
0,0,1,0,2,0,0,0,0,0
0,2,1,6,7,1,2,0,0,0
1,0,1,0,2,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,0
0,0,1,1,1,1,0,2,0,0
0,0,1,1,1,1,0,0,0,0
0,1,0,0,0,1,1,0,0,0
0,0,1,0,1,2,0,1,0,0
0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,4,1,0,1,0,1,0
0,0,0,5,1,0,0,0,0,0
0,1,2,1,3,0,0,1,1,0
0,3,2,3,2,1,1,1,0,0
3,2,6,10,13,6,5,3,0,1
0,0,1,0,2,1,2,1,1,0
0,3,3,8,0,3,2,2,1,0
0,2,1,0,1,1,0,1,0,1
0,1,1,2,0,0,1,0,0,0
0,1,0,5,3,0,1,1,1,0
12,22,17,40,52,10,18,11,2,1
4,5,7,29,15,4,3,5,2,3
19,31,20,59,53,14,33,12,5,2
19,34,35,75,73,30,38,15,10,2
8,18,19,46,40,16,14,6,4,0
1,4,8,9,16,6,4,5,1,3
4,6,10,24,26,13,9,5,2,1
6,13,12,17,28,1,10,2,3,1
8,4,9,23,20,7,14,2,3,2
6,4,1,12,5,1,3,1,0,0
2,6,4,17,9,7,6,0,2,0
1,0,1,3,2,1,1,1,1,0
