0,1,2,3,4
442,295,118,39,14
84,47,20,9,2
15,15,3,0,0
104,63,41,13,2
64,68,35,7,2
60,34,18,7,2
25,28,6,1,0
16,6,8,3,0
1,0,0,0,0
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
5,0,0,1,0
13,8,5,0,0
41,30,8,1,1
47,32,15,0,0
80,55,19,7,0
33,25,15,0,0
71,43,21,4,1
11,7,8,0,0
60,39,12,3,1
109,79,41,5,1
47,20,14,4,1
14,15,3,1,1
82,64,26,10,2
52,36,14,3,1
49,32,11,3,0
23,14,8,0,0
2,4,0,0,0
16,6,2,1,0
1,0,0,0,0
2,0,0,0,0
2,0,0,0,0
23,25,15,4,0
15,10,6,2,0
6,5,1,0,1
