0,1,2,3,4
281,150,83,24,6
41,22,16,2,0
132,111,49,7,2
101,69,27,7,1
5,4,2,0,0
79,63,23,7,2
20,10,11,5,1
3,10,3,0,0
2,3,0,0,0
0,3,0,0,0
7,3,2,1,0
4,5,2,1,0
7,3,2,0,0
6,1,2,0,0
4,1,2,0,0
3,2,1,0,0
3,1,0,0,0
2,1,0,0,0
2,1,1,0,0
15,5,2,0,0
2,6,4,0,0
3,3,1,0,0
62,35,18,4,2
8,7,0,0,0
6,5,2,0,0
9,2,4,0,0
1,4,0,0,0
6,14,5,0,0
121,76,33,10,0
21,16,4,3,0
94,53,34,9,1
3,0,2,0,0
19,9,5,0,0
36,23,9,5,2
4,4,0,0,0
10,0,1,2,0
3,3,3,1,0
6,2,0,0,0
7,2,0,0,0
5,4,2,1,1
3,2,1,1,0
4,2,1,0,0
8,5,1,1,0
3,3,0,0,0
4,2,3,0,0
4,1,3,0,0
6,0,1,1,0
14,2,3,0,0
73,42,22,3,1
34,33,12,2,1
11,9,1,0,0
2,8,5,1,0
