0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
130,89,44,11,2
9,9,3,1,0
83,54,24,4,1
96,55,30,5,0
177,108,37,17,2
136,99,39,15,0
72,42,20,4,1
7,9,2,1,1
1,4,2,0,0
3,1,1,0,0
0,1,0,0,0
0,1,1,1,0
2,1,0,0,0
2,0,1,0,0
0,0,0,0,0
1,1,1,0,0
0,0,0,0,0
0,1,1,0,0
2,0,1,0,0
1,0,1,0,0
1,0,0,0,0
14,4,2,0,0
4,0,1,0,0
48,34,16,1,0
24,16,8,1,0
1,2,0,0,0
1,1,0,1,0
5,2,0,2,0
21,15,3,0,0
31,16,5,5,1
10,9,2,0,0
2,1,0,0,0
0,0,0,0,0
1,1,0,0,0
3,4,1,0,0
9,7,7,1,0
43,20,9,7,1
4,3,2,0,0
4,1,0,0,0
23,13,10,4,0
4,0,1,0,0
15,18,8,3,0
44,44,16,4,0
34,34,15,0,0
20,7,5,0,0
1,1,0,0,0
