0,1,2,3,4,5,6,7,8,9
2,0,7,28,8,7,17,14,8,12
3,1,5,2,10,6,15,5,11,11
0,2,1,4,1,0,1,2,2,1
0,0,2,0,1,2,1,1,1,1
0,0,1,1,0,0,1,2,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,2,1,5,1,1,4,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,1,0,0,0
1,4,1,5,9,3,3,6,3,3
0,0,2,2,3,0,3,3,1,2
0,0,0,1,0,0,0,0,0,0
0,0,3,0,1,0,1,0,0,1
0,0,1,2,1,0,3,1,0,0
0,0,0,1,1,1,0,0,0,0
0,1,0,0,3,0,6,2,1,0
0,0,0,0,0,0,1,0,0,0
0,0,0,1,1,1,4,4,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0
0,0,0,0,2,2,0,2,0,1
0,4,1,4,5,2,2,1,0,1
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0
0,1,0,3,1,1,1,0,0,0
1,0,0,1,1,2,1,4,0,0
0,0,2,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
