0
10
46
53
50
36
40
2
5
1
0
0
0
0
0
0
0
0
0
0
2
4
26
12
10
7
24
22
24
6
7
3
14
0
4
0
0
0
1
1
1
2
13
31
11
6
6
7
7
3
8
4
5
