0,1,2,3,4
15,9,10,4,2
63,38,26,6,0
11,11,1,2,1
1,1,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
11,6,6,0,0
23,21,6,3,1
19,7,10,2,0
3,6,0,0,0
6,3,3,2,0
2,2,0,0,0
0,2,0,0,0
1,1,0,0,0
4,2,0,1,0
9,4,2,0,0
0,2,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,4,0,0
3,1,0,1,0
13,10,2,1,0
11,5,4,4,0
6,5,3,1,0
7,9,0,2,0
7,6,4,2,0
1,2,1,0,0
1,0,1,0,0
0,1,0,0,0
1,1,1,0,0
3,2,0,0,0
3,2,2,2,0
1,1,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
