m,f
214,223
243,253
118,122
223,208
126,153
19,17
4,4
2,4
3,1
0,4
4,6
3,5
1,2
2,0
0,1
1,3
3,3
3,4
1,3
0,1
4,4
0,4
3,5
2,2
4,3
4,5
6,9
16,22
8,1
13,14
82,67
35,66
5,10
62,73
62,48
106,138
48,39
42,43
88,76
37,42
143,156
53,47
24,30
8,5
4,10
20,25
16,12
5,7
5,4
5,7
4,7
9,12
