0,1,2,3,4
19,19,13,5,3
8,13,2,4,2
27,25,14,9,5
7,0,1,0,0
1,9,3,1,0
5,5,1,1,0
2,4,4,0,0
2,3,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,3,3,0,0
10,2,3,1,0
6,6,6,5,2
17,9,5,1,1
2,0,0,0,0
5,5,0,1,0
4,0,4,0,0
9,6,4,3,1
2,4,0,1,1
4,7,0,2,1
2,3,0,2,0
6,3,2,0,0
1,4,0,0,2
0,1,1,0,0
4,4,0,1,0
2,2,3,1,2
6,2,2,0,1
0,0,1,0,0
2,0,1,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
